timestamp,date_iso,close,ret_1,ret_6,ret_18,log_ret_1,volatility_z20,rsi_14,macd,macd_signal,macd_hist,atr_14,bb_pctb,price_to_sma20,sma20_gt_sma50,ema12_gt_ema26,volume_z20,volume_change_pct,realized_vol_6,realized_vol_20,parkinson_vol_mean_6,cot_open_interest_z,cot_net_pct,cot_noncomm_long_pct,cot_net_change_1w,fear_greed,hashrate,stablecoin_total_cap,btc_dominance_pct,dvol_close,dvol_change_1,target_ret_6,target_ret_18,target_dir_6,target_dir_18,target_vol_regime_6
1504224000000,2017-09-01T00:00:00.000Z,4834.91,0.023285198173925714,0.11469207643218127,,0.02301823420963648,,70.6794655907821,,,,273.99553206997086,,,,,,0.006660416008349657,0.019613015611499446,,0.030153221963000226,,,,,,7166160118099750000,,,,,-0.029638607543884032,-0.1912900136714023,0,0,
1504310400000,2017-09-02T00:00:00.000Z,4472.14,-0.0750313863132922,0.03761708209493708,,-0.07799547319489142,,53.884720079742976,,,,301.01870835068723,,,,,,0.657221926167763,0.04100543602634092,,0.041692656320454,,,,,,7625685550947078000,,,,,-0.04233767279199674,-0.12793427754945064,0,0,
1504396800000,2017-09-03T00:00:00.000Z,4509.08,0.008260027637775114,0.027900307521160572,,0.008226100308568417,,55.05584599074014,,,,309.26237203992383,,,,,,-0.25607572166645753,0.0407153046624655,,0.04448149296129259,,,,,,7315426503407027000,,,,,-0.055503561702165305,-0.199395442085747,0,0,
1504483200000,2017-09-04T00:00:00.000Z,4100.11,-0.09069921136905978,-0.10623915526607197,-0.04316605524284267,-0.0950793389560895,,42.26003453900124,,,,326.81363117992925,,,,,,1.0176677254313997,0.050011823565959866,,0.05057425228512887,,,,,,6776965158522152000,,,,,0.007380289797103146,-0.12298206633480557,1,0,
1504569600000,2017-09-05T00:00:00.000Z,4366.47,0.0649641107189809,-0.041419144087777804,0.06282296871995463,0.06294109973815225,1.6391184590188506,50.35319153107059,,,,366.46908609564855,0.5420614999482251,0.008763002943949383,,,1.6280542187391187,-0.11881625995366296,0.05876919968497881,0.037825402649734205,0.0673773957864158,,,,,,7658249586388344000,,,,,-0.03618483580558207,-0.1343121560436692,0,0,
1504656000000,2017-09-06T00:00:00.000Z,4619.77,0.058010246262999665,-0.022248136993665457,0.11589186421190467,0.05639001794781342,1.325514362336624,56.58522612592333,,,,363.6934370888165,0.7934321015214424,0.06317128254412507,,,0.21926559261061926,-0.34303958144575697,0.06161429532228659,0.03970513976362686,0.07057296957829896,,,,,,8730062904468264000,,,,,-0.0987170356965823,-0.20774843769278561,0,0,
1504742400000,2017-09-07T00:00:00.000Z,4691.61,0.015550557711747404,-0.029638607543884032,0.14813437127565576,0.015430886827327768,0.22936467223575985,58.18829511861674,,,,362.74390586818674,0.8320233997586353,0.07250638396657072,,,-0.7242377254893948,-0.38016787368026983,0.06112787602486985,0.038338137227153436,0.07333791653976306,,,,,,7263806136771794000,,,,,-0.15920334384145307,-0.16430606977135775,0,0,
1504828800000,2017-09-08T00:00:00.000Z,4282.8,-0.08713639880552726,-0.04233767279199674,0.06643426294820731,-0.09116880582997182,-2.1173271003689518,47.450898785420655,,,,387.29505544903066,0.39437217565385074,-0.02254359817750551,,,1.34347068519219,1.2625643997444396,0.06388417100695239,0.043859358354930024,0.07533165655985286,,,,,,8095442103517645000,,,,,-0.25538899785187263,-0.09350191463528534,0,0,
1504915200000,2017-09-09T00:00:00.000Z,4258.81,-0.005601475670122258,-0.055503561702165305,0.05416089108910893,-0.005617222767149364,-0.17559659962770166,46.90392568983139,,,,379.3854086312427,0.35450976208977647,-0.029928573909745793,,,-0.33615697272843337,-0.418167351669281,0.06353404309852967,0.04376416350573793,0.0725332498367781,,,,,,8017064747021013000,,,,,-0.13121270965363574,-0.015452673399376948,0,0,
1505001600000,2017-09-10T00:00:00.000Z,4130.37,-0.03015865934380746,0.007380289797103146,0.003976655380030669,-0.03062278719696231,-0.7253686744582493,43.98085118876622,,,,386.7150223004396,0.19480082404843715,-0.06040850142666376,,,-0.3244895609587438,0.0024140318069432176,0.052680762314803856,0.044152468630250484,0.07139417974477374,,,,,,7725048810431048000,,,,,-0.10057694589104615,0.010684272837542474,0,1,
1505088000000,2017-09-11T00:00:00.000Z,4208.47,0.018908717620939708,-0.03618483580558207,-0.024916531704050726,0.018732169875663014,0.3766871616024113,46.17735104920699,8.179070993179266,,,375.9153778504082,0.2629355825808781,-0.044473019764916355,,1,-0.1394593868978008,0.059989995809566876,0.046230417623637866,0.044305854074355173,0.05506888379115932,,,,,,6345132347933109000,,,,,-0.12082300693601244,-0.008026670024973592,0,0,
1505174400000,2017-09-12T00:00:00.000Z,4163.72,-0.01063331804670109,-0.0987170356965823,-0.027322761804199347,-0.010690255757263747,-0.25528984389973075,45.08649403362089,-6.904025179779637,,,374.3349937182362,0.20108615245396308,-0.055166639058008005,,0,0.535133552633388,0.2566343718526518,0.036932141086458745,0.044227336896736545,0.05617811971138583,,,,,,7965452124461693000,,,,,-0.03091226115108603,0.05158608167696199,0,1,
1505260800000,2017-09-13T00:00:00.000Z,3944.69,-0.05260440183297632,-0.15920334384145307,-0.0905488029805599,-0.054038534727658016,-1.1169233541463142,40.09404200177548,-36.115066053981536,,,376.5524941669336,0.010220208276881007,-0.10108188568417986,,0,0.6294672088014138,0.03846186888880987,0.03571839910249129,0.04435441775168674,0.058820507073011674,,,,,,8654636267756635000,,,,,-0.0087839602098011,0.10996808367704425,0,1,
1505347200000,2017-09-14T00:00:00.000Z,3189.02,-0.1915663841772104,-0.25538899785187263,-0.26008988378217224,-0.21265671116187077,-3.1185124553015635,28.40697210452545,-118.87100900608766,,,408.7894588692955,-0.3274161315213285,-0.2641313470003911,,0,2.566754550317799,0.8227584175331459,0.07646768770910724,0.0634715439503161,0.06590567217206957,,,,,,8682762905079243000,,,,,0.22294623426632643,0.37346269386833564,1,1,
1505433600000,2017-09-15T00:00:00.000Z,3700,0.16023104276548916,-0.13121270965363574,-0.15653944089963034,0.14861916008344211,2.1551164099586217,40.94284848077143,-141.59169355254107,,,453.8044975214887,0.09598463718369861,-0.1398967271675713,,0,2.7142226133107776,0.18248709770597848,0.10672099836589012,0.07264885274580277,0.0908734403845642,,,,,,8078172547196683000,,,,,-0.02432702702702705,0.16486486486486496,0,1,
1505520000000,2017-09-16T00:00:00.000Z,3714.95,0.004040540540540594,-0.10057694589104615,-0.19019810440590468,0.004032399478769413,0.15765971127204015,41.266881305284876,-156.58662653278088,,,455.62846198423955,0.14624608748034773,-0.1304069984101337,,0,0.9442670771312085,-0.3409588927068804,0.10711318118259121,0.07269548856064371,0.09187250324395731,,,,,,8170284939135014000,,,,,-0.032054267217593746,0.13287931196920555,0,1,
1505606400000,2017-09-17T00:00:00.000Z,3699.99,-0.00402697209922076,-0.12082300693601244,-0.18773297856926474,-0.0040351021851244145,0.06177494561924294,41.024313634242155,-167.74372073060113,,,440.8828575567938,0.17350557041242418,-0.12689155326648527,,0,-0.6431080448497548,-0.4742677550321869,0.1061554998192675,0.07247500974703087,0.09316635574687565,,,,,,7763282760891836000,,,,,0.021624382768602235,0.16011935167392366,1,1,
1505692800000,2017-09-18T00:00:00.000Z,4035.01,0.09054619066538039,-0.03091226115108603,-0.1460097483750945,0.08667866308976352,1.248562745120375,48.34670776409878,-147.84818233025453,,,440.3340820170228,0.3921461613643978,-0.04158751667865224,,0,0.2010922891369932,0.5098943489567671,0.11373367995189924,0.07456154457341016,0.09587604346725087,,,,,,8064554544185913000,,,,,-0.09293409433929534,0.082773029063125,0,1,
1505779200000,2017-09-19T00:00:00.000Z,3910.04,-0.030971422623487954,-0.0087839602098011,-0.1912900136714023,-0.0314611759096125,-0.3186901083631898,46.049880555729544,-140.54474703277174,-100.89177771395765,-39.65296931881409,427.3859333015212,0.33377179086793995,-0.06410066918511226,,0,-0.1463841085242087,-0.12395487948665329,0.11242263749711244,0.0747614758218401,0.092177258239236,,,,,,6710254973169955000,,,,,0.0027391024132745745,0.13119047375474424,1,1,
1505865600000,2017-09-20T00:00:00.000Z,3900,-0.002567748667532843,0.22294623426632643,-0.12793427754945064,-0.0025710509883738984,0.09478448799751243,45.86137631324213,-134.0219444830882,-107.51781106778377,-26.504133415304423,413.00693806569825,0.3469774284548667,-0.05719627578024322,,0,-0.657182199460322,-0.20103135771196734,0.06308549513555092,0.07408739041352386,0.07467584269753712,,,,,,8513332926462612000,,,,,-0.004525641025641014,0.18974358974358974,0,1,
1505952000000,2017-09-21T00:00:00.000Z,3609.99,-0.07436153846153848,-0.02432702702702705,-0.199395442085747,-0.0772715508777504,-0.8344307164175996,40.68113886414492,-150.51887189307354,-116.11802323284172,-34.400848660231816,408.00644248957695,0.18353316533031733,-0.11418940008126965,,0,0.03711672071637001,0.38938181445897646,0.04901012338707467,0.07509751742675397,0.05244052250988778,,,,,,6484764148297817000,,,,,0.16149906232427247,0.32602860395735167,1,1,
1506038400000,2017-09-22T00:00:00.000Z,3595.87,-0.003911368175535057,-0.032054267217593746,-0.12298206633480557,-0.00391903758114883,0.09478469881213153,40.441621200314316,-162.85488200752798,-125.46539498777898,-37.389487019749,396.32383945460714,0.20557582584515913,-0.10806507242830554,,0,-0.3991370598434657,-0.16241900432365242,0.048879509518551016,0.07369350048966909,0.04623848809655118,,,,,,9508215740089022000,,,,,0.16091516100415193,0.33015375972991245,1,1,
1506124800000,2017-09-23T00:00:00.000Z,3780,0.051205966845297546,0.021624382768602235,-0.1343121560436692,0.049938044954794855,0.7856458736459677,44.99003872007041,-155.97551805722878,-131.56741960166895,-24.408098455559838,387.60642235070657,0.34928217007487017,-0.05383728429273571,,0,-0.6492333612544573,-0.10271404365198522,0.05309328768774646,0.0747875137169428,0.04681609415772787,,,,,,7613037510068227000,,,,,0.1044153439153439,0.2755105820105821,1,1,
1506211200000,2017-09-24T00:00:00.000Z,3660.02,-0.031740740740740736,-0.09293409433929534,-0.20774843769278561,-0.032255397752277336,-0.3672077631392644,42.70164348785554,-158.3792583462282,-136.9297873505808,-21.449470995647403,371.86524932565607,0.2844685774418838,-0.07879529231729598,,0,-0.8142701556361591,-0.12109095901265077,0.03858152754784331,0.07237902049806519,0.04022234366113025,,,,,,9100558470905021000,,,,,0.19630767044988828,0.48359845028169235,1,1,
1506297600000,2017-09-25T00:00:00.000Z,3920.75,0.07123731564308389,0.0027391024132745745,-0.16430606977135775,0.06881435015317797,1.0210515947646788,48.796721480872286,-137.65866446044492,-137.07556277255364,-0.5831016878912862,368.60201723096634,0.4786497587123899,-0.007604547339092438,,0,-0.5608923306948795,0.1002942462097649,0.048753202473252565,0.07266816637850597,0.04223184922097817,,,,,,8000835612442371000,,,,,0.11674552062743082,0.44104571829369377,1,1,
1506384000000,2017-09-26T00:00:00.000Z,3882.35,-0.009794044506790778,-0.004525641025641014,-0.09350191463528534,-0.009842321638232036,-0.016094481578288328,47.98709177258222,-122.91906908599367,-134.24426403524166,11.325194949247987,351.34044457161156,0.47507186976813975,-0.008066842398279817,,0,-1.063746542646533,-0.276467290772756,0.048903523129471,0.07127335149810997,0.03972360815238642,,,,,,6872387201482159000,,,,,0.1281826728656612,0.5119682666426262,1,1,
1506470400000,2017-09-27T00:00:00.000Z,4193,0.08001596970906788,0.16149906232427247,-0.015452673399376948,0.0769758277944606,1.1230970053654559,54.55605240332149,-85.18896935859175,-124.43320509991167,39.244235741319926,353.1825556736393,0.7807310525951837,0.07817127443675886,,0,-0.8147374628492909,0.19259082772072267,0.04197529997638947,0.07354110495090384,0.03983491774928255,,,,,,7516311344957982000,,,,,0.027903648938707448,0.36179108037204855,1,1,
1506556800000,2017-09-28T00:00:00.000Z,4174.5,-0.004412115430479369,0.16091516100415193,0.010684272837542474,-0.004421877536707491,-0.04431958596352027,54.11771350211416,-56.133318924205014,-110.77322786477035,54.639908940565334,342.169515982665,0.7757123234054356,0.07491095516955637,,0,-0.1522147182409522,0.35279306270898214,0.042033321084433986,0.07087739959461944,0.037830621118099456,,,,,,8130788104148404000,,,,,0.008166247454785003,0.37981075577913526,1,1,
1506643200000,2017-09-29T00:00:00.000Z,4174.69,0.000045514432866156085,0.1044153439153439,-0.008026670024973592,0.00004551339711578413,0.01471687657212328,54.12179049630811,-32.71406779841209,-95.1613958514987,62.44732805308661,340.00383626961747,0.785728701324249,0.07612534659286863,,0,1.723521383273501,0.8855462878227511,0.04117762769405537,0.07087082074066932,0.03796919226621042,,,,,,9681544200305555000,,,,,0.028203291741422776,0.34021927376643557,1,1,
1506729600000,2017-09-30T00:00:00.000Z,4378.51,0.04882278684165775,0.19630767044988828,0.05158608167696199,0.047668379815676086,0.6277595035733827,58.39289697478122,2.26630351437052,-75.67585597832486,77.94215949269538,332.9964193932162,0.9416263254772077,0.1250665987285755,,1,-0.6199676167233943,-0.5504282076728413,0.035811788178657884,0.07128734003164737,0.0391387616696437,,,,,,9354737510775065000,,,,,-0.002171971743812451,0.258889439558206,0,1,
1506816000000,2017-10-01T00:00:00.000Z,4378.48,-0.000006851645879657475,0.11674552062743082,0.10996808367704425,-0.000006851669352290323,-0.027908363098286086,58.39203529343338,29.644357351856797,-54.61181331228853,84.25617066414533,321.1023894365579,0.9157779700570914,0.12260686991879233,,1,-0.6073727082161651,0.009176751288124896,0.0323572037146701,0.07119640845455921,0.03443446761518506,,,,,,7528164542166113000,,,,,0.010167912152162506,0.29814456158301517,1,1,
1506902400000,2017-10-02T00:00:00.000Z,4380,0.0003471524364619949,0.1281826728656612,0.37346269386833564,0.00034709219299696467,-0.030713175020964243,58.42551029562982,50.87782565926818,-33.513885517977194,84.39171117724538,312.5686473339466,0.889469808226245,0.11989154949779968,,1,-0.7564675177568184,-0.09795085018586591,0.031072075093751855,0.07113881101892375,0.0357125461266368,,,,,,7112544684319823000,,,,,0.05936073059360725,0.372148401826484,1,1,
1506988800000,2017-10-03T00:00:00.000Z,4310,-0.01598173515981738,0.027903648938707448,0.16486486486486496,-0.01611082027269837,-0.2929839032190826,56.18372603879984,61.34988401226201,-14.541131611929353,75.89101562419137,310.7087439529504,0.803728330154826,0.0968711559405937,,1,0.3411110714557694,0.6504949332037144,0.020105017272718694,0.07010349959974548,0.033046432282531624,,,,,,8337214897421167000,,,,,0.11066125290023199,0.39790487238979133,1,1,
1507075200000,2017-10-04T00:00:00.000Z,4208.59,-0.02352900232018562,0.008166247454785003,0.13287931196920555,-0.023810229383153164,-0.7522781319923775,53.01036475202059,60.7656575479441,0.5202262200453376,60.245431327898764,305.0152622420254,0.7125791364726038,0.057345144393552205,,1,-0.12700779060208725,-0.19759198571564307,0.022685744677185125,0.05008909409827601,0.03373570970604912,,,,,,10278402141318920000,,,,,0.13649939766049912,0.413779912037048,1,1,
1507161600000,2017-10-05T00:00:00.000Z,4292.43,0.019921161244027097,0.028203291741422776,0.16011935167392366,0.01972533141091709,0.3112765266368583,55.260236863335365,66.30353530327466,13.676888036691201,52.626647266583454,300.7284577961665,0.762959172325574,0.07044249959195281,0,1,-0.2992690565925584,-0.10285555849871741,0.02366094867348865,0.03951252675279192,0.0319291253872462,,,,,,7422875877233074000,,,,,0.12324021591499457,0.37822398967484605,1,1,
1507248000000,2017-10-06T00:00:00.000Z,4369,0.017838380590947223,-0.002171971743812451,0.082773029063125,0.017681143825878376,0.24194341601543126,57.272369602911866,75.99488072066106,26.140486573485173,49.85439414717588,288.1764250964403,0.8016611704012873,0.08072381038132992,0,1,-1.3063462067032292,-0.34988569261533653,0.015955822681637564,0.03956585155948321,0.029116089574487303,,,,,,7023626871863396000,,,,,0.24284733348592358,0.2536118104829479,1,1,
1507334400000,2017-10-07T00:00:00.000Z,4423,0.012359807736324058,0.010167912152162506,0.13119047375474424,0.012284048916890836,0.08510779126084972,58.68362291953968,87.02946894544311,38.31828304787676,48.71118589756635,279.5166804466945,0.8180416431664815,0.08438450759492011,0,1,-1.915084143789818,-0.41247708108328196,0.016644107782472987,0.0394751734241987,0.029062757599147417,,,,,,8871575316747348000,,,,,0.2774089984173638,0.2864548948677368,1,1,
1507420800000,2017-10-08T00:00:00.000Z,4640,0.04906172281257071,0.05936073059360725,0.18974358974358974,0.047896167351974245,1.1225610845938232,63.85071849268287,111.99355409083728,53.053337256468865,58.940216834368414,276.3369175576449,0.9476151142410038,0.12921175908559102,0,1,-0.9618132277377033,0.7421584657129174,0.023870891487827985,0.03644424219154918,0.02967412235597759,,,,,,8793113438554186000,,,,,0.26508405172413796,0.26331250000000006,1,1,
1507507200000,2017-10-09T00:00:00.000Z,4786.95,0.03167025862068962,0.11066125290023199,0.32602860395735167,0.031179099162572426,0.5901416526616181,66.87214553327274,141.9985375626893,70.84237731771296,71.15616024497635,280.88285201781304,0.9845629144525176,0.15267463883427101,0,1,-0.4210894922791708,0.24688625205406578,0.021793617279759037,0.035689407795133216,0.030251930457847964,,,,,,10326046770255310000,,,,,0.1928242409049603,0.20511599243777345,1,1,
1507593600000,2017-10-10T00:00:00.000Z,4783.06,-0.0008126259935865576,0.13649939766049912,0.33015375972991245,-0.00081295635307388,-0.3089762235255437,66.71318518250699,163.57818515388226,89.38953888494683,74.18864626893543,280.77764830225493,0.91991858071703,0.13962168036931533,0,1,1.0183911112162893,0.6137374281406249,0.01522495067755504,0.0356602007201569,0.030623383660440356,,,,,,8861985098595649000,,,,,0.2042541803782516,0.19581188611474665,1,1,
1507680000000,2017-10-11T00:00:00.000Z,4821.43,0.008022061190952945,0.12324021591499457,0.2755105820105821,0.007990055511815492,-0.2194920463448264,67.53299417028444,181.68203229622486,107.84803756720245,73.83399472902241,272.9799591378081,0.9063688875913183,0.13242068976612886,1,1,-0.022676216677621003,-0.27778597466063426,0.016037013684307967,0.029514612083430383,0.02840987457632926,,,,,,9050079723360901000,,,,,0.16044410060915526,0.27969917638542907,1,1,
1507766400000,2017-10-12T00:00:00.000Z,5430,0.1262218885268478,0.24284733348592358,0.48359845028169235,0.1188685693863661,2.6630178847630175,77.14673039812321,242.34240219639378,134.74691049304073,107.59549170335305,298.4692477708218,1.1781278677371803,0.24846585848237068,1,1,1.7424003592800268,0.6945204006879497,0.04027784287399214,0.0368983293297158,0.0378525952021921,,,,,,7779664091987472000,,,,,0.015112338858195296,0.12716390423572754,1,1,
1507852800000,2017-10-13T00:00:00.000Z,5649.98,0.04051197053406996,0.2774089984173638,0.44104571829369377,0.03971287138323145,0.536589973880797,79.50871225114575,304.6548583609547,168.72850006662352,135.92635829433115,310.45930150147746,1.1458270466119542,0.2717054440664819,1,1,2.805739675359047,0.4724096795557726,0.038830681816392335,0.03655765585122597,0.04237165554049438,,,,,,8432985207825691000,,,,,0.006003561074552577,0.1438978545056797,1,1,
1507939200000,2017-10-14T00:00:00.000Z,5869.99,0.038939960849418975,0.26508405172413796,0.5119682666426262,0.03820092493196572,0.4203417221136415,81.56130291816459,367.553963807708,208.49359281484044,159.06037099286755,311.1400656799433,1.1250320823208881,0.2891626369284661,1,1,0.31791907929465235,-0.48359145505054346,0.03870351764453873,0.03469013006739404,0.042816660322916,,,,,,7617763910151335000,,,,,0.02385353297024362,0.1505948051018826,1,1,
1508025600000,2017-10-15T00:00:00.000Z,5709.99,-0.027257286639329914,0.1928242409049603,0.36179108037204855,-0.027635657908141067,-1.3351835738691238,75.62823515159786,399.8817078037946,246.77121581263128,153.11049199116331,326.2222038456616,0.9744436954056699,0.2298597989681861,1,1,1.1974171205835094,0.38399264012627077,0.0462109479522965,0.034776022063852594,0.04484486571325518,,,,,,7872797180279677000,,,,,0.05516296876176674,0.22942071702402278,1,1,
1508112000000,2017-10-16T00:00:00.000Z,5760.02,0.008761836710747373,0.2042541803782516,0.37981075577913526,0.008723674571093827,-0.32127399151238145,76.21096489370981,424.6436530109422,282.3457032522935,142.2979497586487,317.4720464281144,0.9381694634761746,0.21604558128360285,1,1,1.490860767208154,0.13804976560232918,0.045299893829241274,0.03424286137701138,0.04262719299556517,,,,,,11469672704536250000,,,,,0.03298599657640078,0.23524571095239244,1,1,
1508198400000,2017-10-17T00:00:00.000Z,5595,-0.028649206079145673,0.16044410060915526,0.34021927376643557,-0.029067605160105505,-1.3115166541304877,70.2449279261325,426.0408049195503,311.0847235857449,114.9560813338054,313.8204716832491,0.829318488809957,0.16398063485729786,1,1,1.1211067914618416,-0.06483146852435295,0.050266853910368205,0.03316042438492863,0.04377142867853386,,,,,,10358994235509220000,,,,,0.05736014298480785,0.314940125111707,1,1,
1508284800000,2017-10-18T00:00:00.000Z,5512.06,-0.014823949955317217,0.015112338858195296,0.258889439558206,-0.014934922770701953,-0.8597316864307952,67.38948963657086,415.663977441458,332.0005743568875,83.66340308457046,331.26543799158844,0.7665720972695641,0.13099008363120968,1,1,2.5435384016386267,0.6209902889758789,0.028597016358895527,0.03353617720833676,0.04197033846608128,,,,,,9752016127592583000,,,,,-0.006355155785677358,0.33253447894253685,0,1,
1508371200000,2017-10-19T00:00:00.000Z,5683.9,0.031175277482465624,0.006003561074552577,0.29814456158301517,0.030699197842710375,0.4548697893168469,70.10127545965658,416.5051071672651,348.9014809189631,67.60362624830202,323.29933527790354,0.8056665071677627,0.14846691416523616,1,1,1.582632428211699,-0.18814455226674986,0.026781802995920864,0.033568556457221975,0.037577763592452955,,,,,,9204404890874549000,,,,,0.0010714474216646508,0.22453245130984012,1,1,
1508457600000,2017-10-20T00:00:00.000Z,6010.01,0.05737433804254133,0.02385353297024362,0.372148401826484,0.05578879560334583,1.1750043674791273,74.4444523540767,438.4320879248944,366.8076023201494,71.62448560474502,336.63509704376753,0.8897975178428114,0.19466805229377315,1,1,1.5487327570777787,0.0484955311204196,0.03127837900745909,0.03400234099583373,0.04072053971550863,,,,,,10321116491256600000,,,,,-0.024665516363533424,0.17537907590835955,0,1,
1508544000000,2017-10-21T00:00:00.000Z,6024.97,0.0024891805504483333,0.05516296876176674,0.39790487238979133,0.002486087671967378,-0.3969079910906438,74.62654259278436,451.808359596258,383.8077537753711,68.0006058208869,335.5161615406413,0.8535298070925773,0.1783586174821563,1,1,0.8934419226341349,-0.15644860157077745,0.028061128512095367,0.03394856245347805,0.036825903144267425,,,,,,10689723271433260000,,,,,-0.042513074753899205,0.21212221803594034,0,1,
1508630400000,2017-10-22T00:00:00.000Z,5950.02,-0.012439895966286918,0.03298599657640078,0.413779912037048,-0.012517919214783185,-0.8101587635981596,71.86382477977564,451.16061393027485,397.27832580635186,53.88228812392299,335.8342928591669,0.7933379155255044,0.1461036459456957,1,1,0.2883211914438995,-0.18158630058077851,0.02918374906808249,0.03435772504214137,0.03901897082645963,,,,,,9061021004005667000,,,,,-0.038719197582529175,0.18991028601584525,0,1,
1508716800000,2017-10-23T00:00:00.000Z,5915.93,-0.0057293925062437134,0.05736014298480785,0.37822398967484605,-0.0057458684370105635,-0.6355777379586254,70.58388709697743,442.79225918991597,406.3811124830647,36.41114670685124,344.62970051208356,0.7549845432741203,0.12218056148198575,1,1,1.025793890927861,0.33071586028357425,0.02567519659990723,0.033955577052642856,0.042148989229743104,,,,,,10867365571773490000,,,,,0.042943374921609934,0.09990821392409965,1,1,
